id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,off_camera,counterpress,block_deflection,pass_deflected,foul_won_defensive,out,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_through_ball,pass_technique_id,pass_technique_name,duel_type_id,duel_type_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,clearance_right_foot,ball_recovery_recovery_failure,goalkeeper_end_location,pass_inswinging,clearance_left_foot,clearance_aerial_won,foul_committed_type_id,foul_committed_type_name,shot_first_time,foul_committed_penalty,foul_won_penalty,dribble_nutmeg,dribble_overrun,clearance_other,pass_goal_assist,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,50_50_outcome_id,50_50_outcome_name,foul_committed_card_id,foul_committed_card_name,ball_recovery_offensive,shot_one_on_one,pass_outswinging,shot_aerial_won,foul_committed_advantage,foul_won_advantage,block_offensive,foul_committed_offensive,bad_behaviour_card_id,bad_behaviour_card_name
dede2df4-e23b-448e-86d9-1b9f9a0bda0d,1140,1,00:34:45.462,34,45,50,,42,Ball Receipt*,779,Argentina,1,Regular Play,779,Argentina,,['44981d19-baf4-4c18-ab5b-c24213913520'],"[21.2, 32.0]",6909.0,Damián Emiliano Martínez,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b15e5b65-b1d3-4059-88d4-bfdb03c11360,1141,1,00:34:45.462,34,45,50,1.274936,30,Pass,779,Argentina,1,Regular Play,779,Argentina,,['9ac10049-9f13-4d5b-b0a2-22652a51a642'],"[21.2, 32.0]",6909.0,Damián Emiliano Martínez,1.0,Goalkeeper,3090.0,Nicolás Hernán Otamendi,11.706836,-0.96147000,1.0,Ground Pass,"[27.9, 22.4]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ac10049-9f13-4d5b-b0a2-22652a51a642,1142,1,00:34:46.737,34,46,50,,42,Ball Receipt*,779,Argentina,1,Regular Play,779,Argentina,,['b15e5b65-b1d3-4059-88d4-bfdb03c11360'],"[27.9, 22.4]",3090.0,Nicolás Hernán Otamendi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6aedf022-930e-458f-b35c-4c4227c0f138,1143,1,00:34:46.737,34,46,50,2.43079,43,Carry,779,Argentina,1,Regular Play,779,Argentina,,"['9ac10049-9f13-4d5b-b0a2-22652a51a642', 'd324d86e-620a-4c51-890a-f675d2a7bcc7']","[27.9, 22.4]",3090.0,Nicolás Hernán Otamendi,5.0,Left Center Back,,,,,,,,,,,,"[25.9, 22.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d324d86e-620a-4c51-890a-f675d2a7bcc7,1144,1,00:34:49.168,34,49,50,1.96959,30,Pass,779,Argentina,1,Regular Play,779,Argentina,,['ab856fcc-bd34-4fc7-8384-04cecafbf199'],"[25.9, 22.4]",3090.0,Nicolás Hernán Otamendi,5.0,Left Center Back,6909.0,Damián Emiliano Martínez,24.101452,2.2857230,1.0,Ground Pass,"[10.1, 40.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab856fcc-bd34-4fc7-8384-04cecafbf199,1145,1,00:34:51.137,34,51,50,,42,Ball Receipt*,779,Argentina,1,Regular Play,779,Argentina,,['d324d86e-620a-4c51-890a-f675d2a7bcc7'],"[10.1, 40.6]",6909.0,Damián Emiliano Martínez,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef9f228d-af00-4b29-a6d6-fb120e374554,1146,1,00:34:51.137,34,51,50,0.974431,43,Carry,779,Argentina,1,Regular Play,779,Argentina,,"['9ed33798-1089-48bd-8120-8436b7e68be0', 'ab856fcc-bd34-4fc7-8384-04cecafbf199']","[10.1, 40.6]",6909.0,Damián Emiliano Martínez,1.0,Goalkeeper,,,,,,,,,,,,"[9.7, 45.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ed33798-1089-48bd-8120-8436b7e68be0,1147,1,00:34:52.112,34,52,50,0.881819,30,Pass,779,Argentina,1,Regular Play,779,Argentina,,['f180a0fc-f62a-4175-8c17-0890ecddbd9d'],"[9.7, 45.1]",6909.0,Damián Emiliano Martínez,1.0,Goalkeeper,20572.0,Cristian Gabriel Romero,10.881176,1.2722970,1.0,Ground Pass,"[12.9, 55.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f180a0fc-f62a-4175-8c17-0890ecddbd9d,1148,1,00:34:52.993,34,52,50,,42,Ball Receipt*,779,Argentina,1,Regular Play,779,Argentina,,['9ed33798-1089-48bd-8120-8436b7e68be0'],"[12.9, 55.5]",20572.0,Cristian Gabriel Romero,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36aa9d86-491b-4d75-bae0-87049b1b9e37,1149,1,00:34:52.993,34,52,50,2.268866,43,Carry,779,Argentina,1,Regular Play,779,Argentina,,"['e1ae6579-0289-4c91-9efd-ca866e30668b', 'f180a0fc-f62a-4175-8c17-0890ecddbd9d']","[12.9, 55.5]",20572.0,Cristian Gabriel Romero,3.0,Right Center Back,,,,,,,,,,,,"[12.5, 55.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1ae6579-0289-4c91-9efd-ca866e30668b,1150,1,00:34:55.262,34,55,50,1.145915,30,Pass,779,Argentina,1,Regular Play,779,Argentina,,['ede8a9e6-a0f8-4507-b118-2ca5cca2beb0'],"[12.5, 55.3]",20572.0,Cristian Gabriel Romero,3.0,Right Center Back,29201.0,Nahuel Molina Lucero,20.12461,1.1071490,1.0,Ground Pass,"[21.5, 73.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ede8a9e6-a0f8-4507-b118-2ca5cca2beb0,1151,1,00:34:56.408,34,56,50,,42,Ball Receipt*,779,Argentina,1,Regular Play,779,Argentina,,['e1ae6579-0289-4c91-9efd-ca866e30668b'],"[21.5, 73.3]",29201.0,Nahuel Molina Lucero,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e7e7f87-be1c-4e5b-84ae-7b66f72f229f,1152,1,00:34:56.408,34,56,50,0.060031,43,Carry,779,Argentina,1,Regular Play,779,Argentina,,"['ddf12ae0-b8f8-4021-ab38-e00963d35186', 'ede8a9e6-a0f8-4507-b118-2ca5cca2beb0']","[21.5, 73.3]",29201.0,Nahuel Molina Lucero,2.0,Right Back,,,,,,,,,,,,"[21.5, 73.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddf12ae0-b8f8-4021-ab38-e00963d35186,1153,1,00:34:56.468,34,56,50,0.589205,30,Pass,779,Argentina,1,Regular Play,779,Argentina,,,"[21.5, 73.3]",29201.0,Nahuel Molina Lucero,2.0,Right Back,,,7.993122,0.8119410,2.0,Low Pass,"[27.0, 79.1]",,,40.0,Right Foot,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fa28fbb-20bc-4668-b214-9ccaf5157c36,1154,1,00:35:01.859,35,1,51,1.241248,30,Pass,771,France,4,From Throw In,771,France,,['a358d304-f9ac-46eb-8893-78b8883e3e27'],"[93.1, 0.1]",6704.0,Theo Bernard François Hernández,6.0,Left Back,3009.0,Kylian Mbappé Lottin,18.997368,0.37170900,3.0,High Pass,"[110.8, 7.0]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a358d304-f9ac-46eb-8893-78b8883e3e27,1155,1,00:35:03.101,35,3,51,,42,Ball Receipt*,771,France,4,From Throw In,771,France,,['1fa28fbb-20bc-4668-b214-9ccaf5157c36'],"[110.8, 7.0]",3009.0,Kylian Mbappé Lottin,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187def11-7e4c-492a-874c-a5c96897bc94,1156,1,00:35:03.101,35,3,51,1.147752,43,Carry,771,France,4,From Throw In,771,France,,"['5c853325-e83d-4ab9-a29a-50570b85843d', 'a358d304-f9ac-46eb-8893-78b8883e3e27', 'e33c1d27-f948-4f32-b69f-c8137650aa06']","[110.8, 7.0]",3009.0,Kylian Mbappé Lottin,21.0,Left Wing,,,,,,,,,,,,"[113.0, 10.4]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c853325-e83d-4ab9-a29a-50570b85843d,1157,1,00:35:04.248,35,4,51,0.0,39,Dribbled Past,771,France,4,From Throw In,779,Argentina,,"['187def11-7e4c-492a-874c-a5c96897bc94', 'e33c1d27-f948-4f32-b69f-c8137650aa06']","[7.1, 69.7]",20572.0,Cristian Gabriel Romero,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e33c1d27-f948-4f32-b69f-c8137650aa06,1158,1,00:35:04.248,35,4,51,0.0,14,Dribble,771,France,4,From Throw In,771,France,,['5c853325-e83d-4ab9-a29a-50570b85843d'],"[113.0, 10.4]",3009.0,Kylian Mbappé Lottin,21.0,Left Wing,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,
1a553a13-d16c-45b7-ace1-6b55bd7d0413,1159,1,00:35:05.074,35,5,51,0.198485,17,Pressure,771,France,4,From Throw In,771,France,,['3f8baace-9f93-4f03-bc18-d54fa22b729c'],"[112.1, 22.0]",3009.0,Kylian Mbappé Lottin,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f8baace-9f93-4f03-bc18-d54fa22b729c,1160,1,00:35:05.189,35,5,51,1.116175,30,Pass,771,France,4,From Throw In,779,Argentina,,"['1a553a13-d16c-45b7-ace1-6b55bd7d0413', '63324c63-e9b6-4970-a2ac-c5c036cfd5c7']","[5.8, 54.5]",29201.0,Nahuel Molina Lucero,2.0,Right Back,6909.0,Damián Emiliano Martínez,12.515989,-1.7070440,1.0,Ground Pass,"[4.1, 42.1]",66.0,Recovery,40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63324c63-e9b6-4970-a2ac-c5c036cfd5c7,1161,1,00:35:06.305,35,6,51,,42,Ball Receipt*,771,France,4,From Throw In,779,Argentina,,['3f8baace-9f93-4f03-bc18-d54fa22b729c'],"[4.1, 42.1]",6909.0,Damián Emiliano Martínez,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fb92a09-f8b3-4bb4-a9f6-e408adedf837,1162,1,00:35:06.305,35,6,51,3.811222,30,Pass,771,France,4,From Throw In,779,Argentina,,['41b092f7-6041-4149-9413-60fbe48d6b50'],"[4.1, 42.1]",6909.0,Damián Emiliano Martínez,1.0,Goalkeeper,,,56.219303,0.5840560,3.0,High Pass,"[51.0, 73.1]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41b092f7-6041-4149-9413-60fbe48d6b50,1163,1,00:35:10.116,35,10,51,0.0,2,Ball Recovery,771,France,4,From Throw In,771,France,,['6fb92a09-f8b3-4bb4-a9f6-e408adedf837'],"[69.1, 7.0]",8519.0,Dayotchanculle Upamecano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3eb39187-7a28-4581-ac77-f55d20411c2a,1164,1,00:35:10.116,35,10,51,1.170961,43,Carry,771,France,4,From Throw In,771,France,,"['41b092f7-6041-4149-9413-60fbe48d6b50', 'e9c9721e-6da6-441e-b36f-05593500c42d']","[69.1, 7.0]",8519.0,Dayotchanculle Upamecano,5.0,Left Center Back,,,,,,,,,,,,"[71.3, 5.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9c9721e-6da6-441e-b36f-05593500c42d,1165,1,00:35:11.287,35,11,51,1.603403,30,Pass,771,France,4,From Throw In,771,France,,['9afa860b-47cd-4be3-84cc-9f0846027721'],"[71.3, 5.5]",8519.0,Dayotchanculle Upamecano,5.0,Left Center Back,,,23.070543,0.12166700,3.0,High Pass,"[94.2, 8.3]",,,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9afa860b-47cd-4be3-84cc-9f0846027721,1166,1,00:35:12.890,35,12,52,1.466588,30,Pass,779,Argentina,6,From Counter,779,Argentina,,"['31fdf07c-4b0f-4255-a952-7f989c3fa856', 'e9c9721e-6da6-441e-b36f-05593500c42d']","[25.9, 71.8]",29201.0,Nahuel Molina Lucero,2.0,Right Back,27886.0,Alexis Mac Allister,20.130821,-0.67629300,2.0,Low Pass,"[41.6, 59.2]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31fdf07c-4b0f-4255-a952-7f989c3fa856,1167,1,00:35:14.357,35,14,52,,42,Ball Receipt*,779,Argentina,6,From Counter,779,Argentina,,['9afa860b-47cd-4be3-84cc-9f0846027721'],"[41.6, 59.2]",27886.0,Alexis Mac Allister,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eedd2a31-c982-4dd2-a0b7-1db4c44639ad,1168,1,00:35:14.357,35,14,52,0.986942,30,Pass,779,Argentina,6,From Counter,779,Argentina,,['93a9489f-8ba1-46b1-91b7-28a6fc6eaa2a'],"[41.8, 59.0]",27886.0,Alexis Mac Allister,15.0,Left Center Midfield,5503.0,Lionel Andrés Messi Cuccittini,11.641735,0.24289500,1.0,Ground Pass,"[53.1, 61.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93a9489f-8ba1-46b1-91b7-28a6fc6eaa2a,1169,1,00:35:15.344,35,15,52,,42,Ball Receipt*,779,Argentina,6,From Counter,779,Argentina,,['eedd2a31-c982-4dd2-a0b7-1db4c44639ad'],"[53.1, 61.8]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6de9b57-20ee-4cf3-ba6e-652981de52f7,1170,1,00:35:15.344,35,15,52,0.466769,43,Carry,779,Argentina,6,From Counter,779,Argentina,,"['3bfc095a-7e8d-468c-8edd-6739a72a09d3', '93a9489f-8ba1-46b1-91b7-28a6fc6eaa2a']","[53.1, 61.8]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[52.9, 61.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3bfc095a-7e8d-468c-8edd-6739a72a09d3,1171,1,00:35:15.811,35,15,52,1.429727,30,Pass,779,Argentina,6,From Counter,779,Argentina,,['2a98fd4d-08fa-48ad-b284-ce96885872bc'],"[52.9, 61.8]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,29560.0,Julián Álvarez,11.537765,0.5880030,2.0,Low Pass,"[62.5, 68.2]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a98fd4d-08fa-48ad-b284-ce96885872bc,1172,1,00:35:17.240,35,17,52,,42,Ball Receipt*,779,Argentina,6,From Counter,779,Argentina,,['3bfc095a-7e8d-468c-8edd-6739a72a09d3'],"[62.5, 68.2]",29560.0,Julián Álvarez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81f143ae-d714-4008-9ca5-740c27301bd9,1173,1,00:35:17.240,35,17,52,0.070904,43,Carry,779,Argentina,6,From Counter,779,Argentina,,"['2a98fd4d-08fa-48ad-b284-ce96885872bc', '5a800227-911a-4490-b828-14ece1f81d76']","[62.5, 68.2]",29560.0,Julián Álvarez,23.0,Center Forward,,,,,,,,,,,,"[63.2, 68.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a800227-911a-4490-b828-14ece1f81d76,1174,1,00:35:17.311,35,17,52,3.651671,30,Pass,779,Argentina,6,From Counter,779,Argentina,,['62bb4785-db35-4dc8-a5b8-52fcc265ae45'],"[63.2, 68.2]",29560.0,Julián Álvarez,23.0,Center Forward,27886.0,Alexis Mac Allister,38.47207,-0.3529900,1.0,Ground Pass,"[99.3, 54.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62bb4785-db35-4dc8-a5b8-52fcc265ae45,1175,1,00:35:20.963,35,20,52,,42,Ball Receipt*,779,Argentina,6,From Counter,779,Argentina,,['5a800227-911a-4490-b828-14ece1f81d76'],"[99.3, 54.9]",27886.0,Alexis Mac Allister,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed70825d-8a40-470d-8b30-fd315ab5f0a6,1176,1,00:35:20.963,35,20,52,1.661003,30,Pass,779,Argentina,6,From Counter,779,Argentina,,['637f44e5-db4d-4e3b-89a9-fb0f384d3a59'],"[99.3, 54.9]",27886.0,Alexis Mac Allister,15.0,Left Center Midfield,2995.0,Ángel Fabián Di María Hernández,26.00173,-1.069301,1.0,Ground Pass,"[111.8, 32.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef86f4d9-7acd-4ed0-a5ec-9129079e8fbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
637f44e5-db4d-4e3b-89a9-fb0f384d3a59,1177,1,00:35:22.624,35,22,52,,42,Ball Receipt*,779,Argentina,6,From Counter,779,Argentina,,['ed70825d-8a40-470d-8b30-fd315ab5f0a6'],"[111.8, 32.1]",2995.0,Ángel Fabián Di María Hernández,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef86f4d9-7acd-4ed0-a5ec-9129079e8fbe,1178,1,00:35:22.647,35,22,52,0.466153,16,Shot,779,Argentina,6,From Counter,779,Argentina,,['07ff403e-90ed-4589-8dc1-d9ac61050632'],"[111.8, 32.1]",2995.0,Ángel Fabián Di María Hernández,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30340900,"[120.0, 41.7, 0.5]",ed70825d-8a40-470d-8b30-fd315ab5f0a6,93.0,Normal,38.0,Left Foot,87.0,Open Play,97.0,Goal,"[{'location': [91.0, 50.1], 'player': {'id': 29560, 'name': 'Julián Álvarez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.7, 51.7], 'player': {'id': 4445, 'name': 'Jules Koundé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.5, 48.1], 'player': {'id': 8519, 'name': 'Dayotchanculle Upamecano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.4, 37.7], 'player': {'id': 10481, 'name': 'Aurélien Djani Tchouaméni'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.6, 48.0], 'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.8, 59.2], 'player': {'id': 6704, 'name': 'Theo Bernard François Hernández'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.6, 35.1], 'player': {'id': 3099, 'name': 'Hugo Lloris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.2, 53.3], 'player': {'id': 27886, 'name': 'Alexis Mac Allister'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
07ff403e-90ed-4589-8dc1-d9ac61050632,1179,1,00:35:23.113,35,23,52,0.0,23,Goal Keeper,779,Argentina,1,Regular Play,771,France,,['ef86f4d9-7acd-4ed0-a5ec-9129079e8fbe'],"[5.5, 45.0]",3099.0,Hugo Lloris,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,Goal Conceded,55.0,No Touch,45.0,Diving,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a149bbe8-8b9f-4b4d-a85a-e493e549100f,1180,1,00:36:53.175,36,53,53,0.983079,30,Pass,771,France,9,From Kick Off,771,France,,['f6c60c1a-60f6-4a41-bc2c-5460f8454f3e'],"[61.0, 40.1]",3604.0,Olivier Giroud,23.0,Center Forward,10481.0,Aurélien Djani Tchouaméni,6.9857000,2.7291820,1.0,Ground Pass,"[54.6, 42.9]",65.0,Kick Off,40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6c60c1a-60f6-4a41-bc2c-5460f8454f3e,1181,1,00:36:54.158,36,54,53,,42,Ball Receipt*,771,France,9,From Kick Off,771,France,,['a149bbe8-8b9f-4b4d-a85a-e493e549100f'],"[54.6, 42.9]",10481.0,Aurélien Djani Tchouaméni,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1879e85-c12c-4ac8-9b7f-226e70dd42e7,1182,1,00:36:55.218,36,55,53,1.888123,30,Pass,771,France,9,From Kick Off,771,France,,['277a4cb1-ff56-43f5-bf28-5aaffcfb6ee1'],"[54.6, 42.9]",10481.0,Aurélien Djani Tchouaméni,9.0,Right Defensive Midfield,3009.0,Kylian Mbappé Lottin,30.871508,-1.5027200,1.0,Ground Pass,"[56.7, 12.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277a4cb1-ff56-43f5-bf28-5aaffcfb6ee1,1183,1,00:36:57.106,36,57,53,,42,Ball Receipt*,771,France,9,From Kick Off,771,France,,['b1879e85-c12c-4ac8-9b7f-226e70dd42e7'],"[56.7, 12.1]",3009.0,Kylian Mbappé Lottin,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
